temp;light;led1;led2;broken
14.49184815;451;0;1;false
15.89044209;451;0;0;false
21.89461102;451;1;0;false
24.37803622;451;0;1;false
29.06907559;451;0;0;false
32.72643525;451;0;1;false
20.11897334;452;0;1;false
32.4450207;452;0;1;false
37.28464918;452;1;0;true
38.07358421;452;0;0;true
39.79721102;452;1;1;true
13.4866033;453;0;1;false
17.65288965;453;0;1;false
26.87883807;453;0;1;false
12.65704918;454;0;1;false
14.71479238;454;1;0;false
14.78671;454;0;1;false
16.04859259;454;0;0;false
16.71306629;454;0;1;false
18.21175769;454;0;0;false
18.92327617;454;0;1;false
10.53137041;455;1;1;true
15.83757431;455;0;1;false
31.6813953;455;0;1;false
12.25159122;456;0;1;false
13.99127404;456;0;1;false
26.649715;456;0;0;false
34.16907717;456;0;0;false
13.74881096;457;0;1;false
24.54852815;457;0;1;false
25.19860459;457;0;1;false
31.56711087;457;0;1;false
35.2992488;457;1;0;false
21.70375744;458;1;0;false
39.96941588;458;1;1;true
40.98468889;458;1;0;true
22.31146668;459;0;1;false
34.13670583;459;0;1;false
39.01971234;459;1;0;true
39.33078125;459;0;0;true
11.26497158;460;1;1;true
13.75948363;460;0;1;false
24.97452756;460;0;0;false
37.76233604;460;0;0;true
22.46085396;461;0;1;false
25.59300549;461;0;1;false
26.30827682;461;0;1;false
34.09801557;461;0;0;false
12.10360746;462;1;0;false
12.9223097;462;0;0;false
24.39168726;462;0;1;false
29.96974399;462;0;1;false
40.42623869;462;0;0;true
11.62895201;463;1;0;true
26.97317294;463;1;0;false
31.83831702;463;0;1;false
10.817393;464;0;1;true
12.06799392;464;0;1;false
18.9679169;464;0;0;false
19.85400996;464;1;0;false
20.3254088;464;0;1;false
18.20229335;465;0;1;false
10.09972835;466;0;1;true
11.4385916;466;0;1;true
32.43995636;466;0;0;false
34.80725434;466;1;0;false
25.0945531;467;0;0;false
30.78806057;467;0;1;false
36.49296806;467;0;1;true
38.22416012;467;0;1;true
25.7987553;468;0;1;false
38.00449879;468;0;0;true
40.48608473;468;1;0;true
14.99414379;469;1;0;false
22.94417027;469;0;0;false
26.73348575;469;0;0;false
30.39017977;469;0;1;false
35.94037535;469;1;0;false
31.17647021;470;1;0;false
33.98941339;470;0;1;false
10.59910646;471;0;0;true
17.47783515;471;0;1;false
19.9735068;471;0;1;false
21.20710444;471;0;0;false
36.68310445;471;0;0;true
36.73426102;471;1;1;true
11.08961918;472;1;1;true
16.97030194;472;0;1;false
25.42816483;472;1;0;false
30.69340418;472;0;1;false
34.72173984;472;1;0;false
39.24191206;472;0;1;true
10.68822346;473;1;0;true
17.0998398;473;1;0;false
19.81618055;473;1;0;false
26.1003578;473;0;1;false
26.43909079;473;1;0;false
36.02886929;473;0;0;true
16.36037073;474;0;1;false
19.81194933;474;0;1;false
33.11199159;474;0;0;false
36.38398546;474;1;1;true
37.13568183;474;1;0;true
10.21321629;475;1;1;true
20.01820844;475;0;0;false
20.12571865;475;0;1;false
21.43463571;475;0;0;false
25.00704385;475;0;0;false
27.3474813;475;0;1;false
35.32636049;475;1;0;false
22.0532374;476;0;1;false
26.8515739;476;0;1;false
27.53578178;476;1;0;false
28.08174636;477;0;1;false
29.19005002;477;0;1;false
33.87577561;477;0;1;false
18.63911209;478;0;1;false
28.04071116;478;1;0;false
11.8409791;479;1;1;true
22.15202769;479;1;0;false
23.58733269;479;1;0;false
11.13551134;480;0;1;true
13.24599976;480;0;1;false
27.53008606;480;0;1;false
31.3518308;480;0;1;false
35.15518159;480;1;0;false
36.3263244;480;1;1;true
28.42833995;481;0;1;false
28.64657907;481;0;1;false
31.64724251;481;1;0;false
22.66120092;482;0;1;false
29.44445711;482;0;0;false
32.51695577;482;1;0;false
36.68955926;482;0;0;true
39.09134271;482;0;0;true
39.1425145;482;1;0;true
29.41085527;483;0;1;false
11.10450875;484;0;1;true
15.52880205;484;0;1;false
21.3577008;484;0;1;false
25.05195063;484;0;0;false
32.42348294;484;0;1;false
16.40545085;485;0;1;false
18.07858515;485;0;0;false
19.63117743;485;0;1;false
28.92316607;485;1;0;false
30.7333754;485;0;1;false
16.53845172;486;0;1;false
17.863275;486;0;1;false
21.62596248;486;0;1;false
36.35710335;486;0;1;true
24.65578841;487;0;1;false
20.54457759;488;1;0;false
39.55754157;488;1;1;true
25.99299707;489;0;1;false
35.19432554;489;0;0;false
37.9745398;490;0;0;true
15.46421277;491;0;1;false
15.49421105;491;1;0;false
16.91510751;491;0;1;false
17.05259762;491;0;1;false
29.90038048;491;0;0;false
34.49667112;492;0;1;false
18.90025702;493;1;0;false
19.01910666;493;0;1;false
22.89109782;493;0;1;false
27.3533339;493;0;1;false
39.89786327;493;1;0;true
28.85948149;494;0;1;false
29.77353965;494;0;0;false
38.19632201;494;0;0;true
39.64218344;494;1;1;true
13.98394451;495;0;1;false
20.12540141;495;0;1;false
31.77422861;495;1;0;false
33.79574075;495;0;1;false
28.43424707;496;1;0;false
15.9159859;497;0;0;false
19.89858239;497;1;0;false
28.12836074;497;0;0;false
35.77858927;497;0;1;false
35.91516702;497;0;0;false
11.26434669;498;0;0;true
13.17504923;498;0;1;false
13.23202462;498;0;0;false
17.46227137;498;0;1;false
18.02079099;499;0;1;false
23.17525528;499;0;0;false
24.24478995;499;1;0;false
35.50989427;499;0;1;false
22.02512564;500;1;0;false
26.92034115;501;0;1;false
27.10813589;501;0;1;false
28.50665698;501;0;0;false
30.7410099;501;0;1;false
18.10380772;502;0;1;false
18.54142591;502;1;0;false
19.08183149;502;0;0;false
24.0667692;502;0;0;false
10.3449607;503;1;0;true
14.04582185;503;0;1;false
25.40944647;503;0;1;false
29.06097829;503;1;0;false
30.41590512;503;1;0;false
14.8963214;504;0;0;false
28.59639959;504;1;0;false
38.99448008;504;1;1;true
39.40717042;504;1;0;true
19.79299858;505;0;0;false
24.92004255;505;0;1;false
25.19980874;505;0;1;false
38.01124709;505;0;1;true
11.06642845;506;0;1;true
15.53119512;506;0;1;false
32.92945438;506;1;0;false
38.37111877;506;1;1;true
12.7219294;507;0;1;false
15.12714849;507;0;1;false
25.11007011;507;0;1;false
27.49781465;507;0;1;false
32.30675948;507;0;1;false
35.0897177;507;0;1;false
35.82378638;507;0;1;false
10.87961724;508;0;1;true
13.14471776;508;0;1;false
17.41806221;508;0;1;false
19.32654792;508;0;1;false
24.04647982;508;0;1;false
32.05547918;508;1;0;false
36.32327496;508;1;1;true
17.41856485;509;1;0;false
23.54873299;509;0;0;false
29.1876964;509;0;0;false
30.42792153;509;0;0;false
18.75643793;510;1;0;false
25.24019553;510;1;0;false
29.06916223;510;0;1;false
15.16092659;511;0;0;false
15.65082439;511;0;1;false
17.89450787;511;0;1;false
17.96221834;511;0;1;false
18.83948525;511;0;1;false
24.18323605;511;1;0;false
33.24332284;511;1;0;false
38.28577439;511;0;0;true
16.54255667;512;0;0;false
18.68557668;512;1;0;false
21.68364313;512;0;0;false
26.2810701;512;0;0;false
34.33533946;512;0;0;false
30.47082435;513;1;0;false
36.3538527;513;0;0;true
37.16177401;513;0;0;true
12.38974286;514;0;1;false
17.4102381;514;0;0;false
21.2727374;514;0;1;false
23.55119856;514;0;1;false
24.72342017;514;0;1;false
29.33772714;514;0;1;false
38.5998616;514;0;0;true
31.95968038;515;0;1;false
34.68861385;515;0;1;false
35.71700729;515;0;1;false
39.08213892;515;1;1;true
13.72339901;516;0;1;false
14.12958309;516;0;0;false
23.26355128;516;0;0;false
30.26647822;516;0;1;false
38.80339545;516;1;1;true
40.57231218;516;1;1;true
34.50241601;517;1;0;false
39.73924825;517;1;0;true
40.28442232;517;0;1;true
16.76472848;518;1;0;false
16.77638453;518;0;1;false
21.48412848;518;1;0;false
33.43177242;518;0;1;false
33.53781447;518;0;1;false
34.86814105;518;0;1;false
35.57379706;518;1;0;false
38.19172589;518;0;0;true
40.03770923;518;1;1;true
10.64412352;519;0;0;true
16.51262403;519;0;0;false
25.6023275;519;0;1;false
26.4399394;519;0;1;false
29.02570605;519;1;0;false
32.9517635;519;1;0;false
29.32563981;520;0;0;false
12.81937213;521;0;1;false
13.48341339;521;0;1;false
13.86951855;521;0;0;false
15.8018369;521;0;0;false
20.79018805;521;0;1;false
25.42190486;521;0;1;false
26.0225377;521;1;0;false
39.73482308;521;1;0;true
10.50769904;522;1;1;true
11.33033581;522;0;1;true
28.06639717;522;0;1;false
33.37117972;522;0;0;false
39.39830209;522;1;0;true
39.45017273;522;1;0;true
10.36539541;523;0;0;true
10.75871964;523;1;1;true
19.32546771;523;0;0;false
25.4019905;523;0;1;false
25.45923336;523;0;0;false
28.17709826;523;0;1;false
36.81770582;523;1;0;true
17.36793032;524;0;1;false
30.3598722;524;0;0;false
32.89786466;524;0;0;false
39.18209492;524;0;1;true
22.16982714;525;0;0;false
33.11748428;525;1;0;false
35.87143734;525;1;0;false
11.54420962;526;1;1;true
13.32581314;526;0;1;false
30.39727079;526;0;1;false
22.67688618;527;1;0;false
23.01831328;527;0;0;false
14.46132387;528;0;0;false
14.53829313;528;0;0;false
37.36650846;528;1;1;true
10.93588125;529;0;0;true
17.89819627;529;0;1;false
20.32594955;529;1;0;false
27.82046295;529;0;0;false
28.93343872;529;0;1;false
30.36779472;529;0;1;false
32.13342263;529;1;0;false
36.82353004;529;0;0;true
38.95045921;529;1;0;true
11.11448021;530;1;0;true
14.73830334;530;0;0;false
31.82412093;530;0;0;false
35.09049993;530;0;0;false
10.29209095;531;0;0;true
16.60371876;531;1;0;false
31.18913894;531;0;1;false
31.35342938;532;0;1;false
39.7542699;532;1;1;true
31.85195007;533;0;1;false
34.52299777;533;0;1;false
36.2205207;533;0;0;true
18.30374254;534;0;0;false
20.15029898;534;1;0;false
27.83392477;534;0;1;false
37.75718849;534;1;1;true
32.18330954;535;0;0;false
35.88344122;535;1;0;false
24.94062875;536;1;0;false
23.92915528;537;1;0;false
25.30964904;537;1;0;false
34.01905707;537;0;1;false
35.53754328;537;0;1;false
38.34257338;537;0;1;true
33.73958563;538;1;0;false
35.76669765;538;1;0;false
36.39253592;538;1;0;true
36.5742914;538;1;0;true
19.5779171;539;0;1;false
22.06007995;539;0;1;false
22.65859266;539;0;0;false
29.78325083;539;0;1;false
32.22069613;539;1;0;false
33.98380685;539;0;0;false
39.2755233;539;1;0;true
10.12514739;540;0;0;true
15.7353132;540;0;0;false
24.21073752;540;0;1;false
36.45650809;540;1;1;true
38.69229034;540;0;1;true
14.82212031;541;0;1;false
22.63662512;541;0;1;false
23.69592125;541;0;1;false
34.99603382;541;0;0;false
26.13660124;542;0;0;false
26.13912436;542;0;1;false
33.73845155;542;0;1;false
33.90231435;542;1;0;false
13.94253841;543;1;0;false
22.09001019;543;0;0;false
27.7462437;543;1;0;false
28.76462149;543;1;0;false
29.76773471;544;0;0;false
32.95910931;544;0;1;false
19.18866581;545;0;1;false
29.01494591;545;1;0;false
37.68844247;545;1;1;true
13.78830954;546;0;1;false
26.3368911;546;0;1;false
26.53740009;546;0;1;false
35.81138355;546;0;0;false
36.63846036;546;0;1;true
11.72285257;547;1;1;true
14.8299792;547;0;1;false
18.03443316;547;0;0;false
22.73622979;547;0;1;false
25.59792618;547;1;0;false
29.10790247;547;1;0;false
30.72834529;547;0;0;false
21.85902131;548;1;0;false
22.76167346;548;1;0;false
23.15352928;548;0;1;false
25.47329787;548;0;1;false
27.72530491;548;0;1;false
30.82632468;548;0;1;false
34.22590619;548;0;1;false
40.67636515;548;1;1;true
12.3602183;549;0;1;false
15.00922727;549;0;1;false
19.89953343;549;0;1;false
22.32339915;549;1;0;false
26.3824145;549;0;0;false
28.81665857;549;0;0;false
28.89210602;549;0;1;false
32.3105752;549;0;1;false
33.73286297;549;0;1;false
12.48536938;550;0;0;false
15.50850608;550;0;1;false
20.91749942;550;0;1;false
21.97160602;550;0;1;false
36.83130775;550;0;0;true
11.78154922;551;1;0;true
21.51209199;551;0;1;false
23.26492881;551;0;1;false
23.81241591;551;0;0;false
23.90405897;551;1;0;false
29.67146415;551;1;0;false
30.2698538;551;0;1;false
20.94705941;552;1;0;false
22.96443906;552;0;0;false
24.72845631;552;0;0;false
25.10815319;552;0;1;false
25.90473042;552;0;1;false
14.43519817;553;1;0;false
32.3399631;553;0;1;false
26.44579261;554;0;1;false
28.88797625;554;1;0;false
34.64281539;554;0;1;false
31.91281242;555;1;0;false
32.45524627;555;0;1;false
33.33125336;555;1;0;false
17.33759089;556;0;1;false
22.82832988;556;0;1;false
25.81479618;556;0;0;false
29.89175626;556;0;0;false
40.35647439;556;1;1;true
14.68911798;557;1;0;false
21.93971448;557;1;0;false
22.12775022;557;0;1;false
23.66279164;557;0;0;false
26.00611418;557;1;0;false
27.80882969;557;0;1;false
39.83122582;557;0;1;true
18.35808266;558;1;0;false
24.02244354;558;1;0;false
24.1387219;558;1;0;false
25.76250194;558;0;0;false
29.680024;558;0;1;false
31.38859587;558;0;1;false
34.8591995;558;1;0;false
17.43236614;559;0;1;false
23.07273416;559;0;1;false
30.68858391;559;1;0;false
31.89554725;559;0;1;false
39.78837779;559;1;0;true
14.64976397;560;0;1;false
31.25592341;560;0;0;false
33.23050582;560;0;1;false
35.22526013;560;1;0;false
39.12368691;560;1;1;true
16.31296105;561;0;0;false
17.16947115;561;0;1;false
25.90511892;561;0;0;false
27.21260742;561;0;1;false
37.36445987;561;0;1;true
14.86070416;562;0;1;false
19.45507442;562;0;0;false
25.09528675;562;0;0;false
28.76524736;562;1;0;false
35.03248394;562;1;0;false
12.65277575;563;1;0;false
14.90860713;563;0;1;false
24.36108635;563;0;1;false
28.54276792;563;1;0;false
29.6157321;563;0;1;false
39.61228101;563;1;1;true
16.34066616;564;0;1;false
17.7685861;564;0;1;false
32.64371958;564;0;1;false
33.84879967;564;0;0;false
40.52845737;564;1;1;true
20.29057793;565;0;1;false
37.01027914;565;1;1;true
38.79029652;565;1;1;true
11.91484685;566;1;1;true
12.85179438;566;1;0;false
14.24097113;566;0;0;false
35.14993223;566;0;1;false
13.71996733;567;0;1;false
19.79573583;567;0;0;false
21.93023203;567;0;0;false
30.61338271;567;1;0;false
30.83795959;567;0;1;false
31.34288234;567;0;0;false
18.00651724;568;0;1;false
28.0807416;568;0;1;false
31.35878206;568;0;0;false
33.12428542;568;0;1;false
13.99723;569;0;0;false
14.2987313;570;1;0;false
21.00498567;570;1;0;false
29.6634825;570;1;0;false
30.04625505;570;0;1;false
35.23409492;570;0;0;false
10.70687387;571;1;1;true
11.97726582;571;0;0;true
12.81931031;571;1;0;false
23.84938922;571;0;1;false
33.7493157;571;1;0;false
33.75166067;571;0;1;false
37.14513514;571;1;0;true
39.6946908;571;0;0;true
40.71179614;571;1;0;true
10.04010349;572;1;1;true
15.72724536;572;1;0;false
23.48749464;572;1;0;false
26.86863788;572;1;0;false
29.03140962;572;0;1;false
31.67791147;572;0;1;false
32.61393381;572;1;0;false
36.21046872;572;1;1;true
39.69260543;572;1;0;true
15.28024466;573;0;1;false
19.2309214;573;0;1;false
16.37033861;574;1;0;false
18.79854321;574;1;0;false
23.25222976;574;0;0;false
15.26808863;575;0;1;false
19.60024231;575;0;0;false
20.23812072;575;1;0;false
27.1130205;575;0;1;false
31.23204045;575;0;1;false
33.21699219;575;0;0;false
10.23177873;576;1;0;true
30.38672388;576;0;1;false
15.10100416;577;1;0;false
16.30209928;577;0;1;false
18.09024748;577;1;1;true
22.35518742;577;0;0;false
25.38656782;577;0;0;false
29.01618683;577;1;0;false
27.61393015;578;0;0;false
27.9177841;578;1;0;false
32.48249079;578;1;1;true
40.25590181;578;0;1;true
10.36972635;579;0;1;true
18.85947128;579;1;1;true
25.42182479;579;0;1;false
26.695571;579;0;1;false
30.59136819;579;0;1;false
36.07340597;579;1;0;true
13.37000743;580;0;0;false
38.78971365;580;0;1;true
19.55199778;581;1;1;true
22.38596187;581;0;1;false
24.24407614;581;1;0;false
24.69672274;581;0;0;false
28.84150148;581;1;0;false
30.3512426;581;1;0;false
18.48012532;582;1;1;true
21.13127293;582;0;1;false
21.26104632;582;0;1;false
22.56867645;582;1;0;false
26.4292869;582;1;1;true
27.46433217;582;0;1;false
27.86349913;582;1;0;false
32.56403838;582;0;1;false
36.24215006;582;0;0;true
12.80085498;583;0;1;false
15.91716827;583;0;1;false
20.04661858;583;0;1;false
22.57039319;583;0;1;false
30.48608947;583;1;0;false
33.25706814;583;1;0;false
18.38765577;584;0;0;false
32.78466488;584;0;0;false
34.04201939;584;0;0;false
40.45054612;584;1;1;true
14.59515068;585;1;0;false
25.0283308;585;0;0;false
12.48531431;586;1;0;false
29.59112294;587;0;0;false
32.65136854;587;1;0;false
38.28467957;587;0;1;true
15.28850038;588;1;0;false
21.55236758;588;1;0;false
36.15416852;588;0;0;true
37.15342154;588;0;1;true
14.65282256;590;0;1;false
14.66837996;590;0;0;false
19.84396308;590;0;0;false
23.91580949;590;0;0;false
24.29766762;590;0;1;false
24.99035108;590;0;1;false
37.97407561;590;0;0;true
16.81146477;591;1;0;false
17.55511539;591;1;0;false
18.23518374;591;1;0;false
24.29727875;591;1;0;false
27.78461766;591;1;0;false
34.09687328;591;1;0;false
34.18745695;591;0;0;false
10.54424643;592;0;1;true
29.88959579;592;1;0;false
38.18511461;592;1;1;true
39.38907292;592;1;0;true
39.53455851;592;1;1;true
12.69445619;593;1;0;false
14.49070284;593;0;1;false
19.00370532;593;0;1;false
19.1141038;593;1;0;false
27.6053833;593;0;1;false
27.6725513;593;1;0;false
28.6410819;593;1;0;false
32.44792141;593;0;0;false
11.02038558;594;0;1;true
12.5097497;594;0;1;false
16.94558326;594;0;0;false
25.1627395;594;0;0;false
25.82286656;594;1;0;false
33.50726949;594;1;0;false
36.41727654;594;0;1;true
37.0173439;594;1;1;true
40.19723525;594;1;1;true
14.76981804;595;0;0;false
18.59730337;595;1;0;false
29.06008654;595;1;0;false
36.31367809;595;1;1;true
10.30196146;596;0;1;true
28.35375871;596;1;0;false
29.14525819;596;0;0;false
36.80528148;596;1;0;true
38.32061765;596;0;0;true
40.58363751;596;1;0;true
12.5359032;597;1;0;false
26.64375893;597;1;0;false
26.97820924;597;1;0;false
15.37816087;598;1;0;false
19.09985634;598;0;1;false
24.05537427;598;0;0;false
32.20034204;598;1;0;false
32.38842206;598;1;0;false
36.97085431;598;0;0;true
38.42571747;598;1;0;true
10.75627983;599;1;1;true
11.50404613;599;0;1;true
19.13252383;599;1;0;false
25.6928437;599;1;0;false
33.20338492;599;1;0;false
37.88578505;599;1;1;true
11.71016008;600;1;1;true
26.02580574;600;0;1;false
31.4866466;600;1;0;false
34.46928146;600;1;0;false
39.29315084;600;0;1;true
40.69934631;600;0;1;true
24.49742495;601;1;0;false
28.07225445;601;0;0;false
28.53909804;601;0;1;false
31.41983528;601;0;1;false
32.21341101;601;0;1;false
34.49519186;601;0;1;false
35.82557664;601;0;1;false
30.55726986;602;1;0;false
30.7974363;602;1;0;false
31.0454434;602;1;0;false
36.47833948;602;0;1;true
14.55147346;603;0;1;false
15.86750355;603;0;1;false
22.23487544;603;1;0;false
33.71358922;603;1;0;false
36.10929174;603;1;0;true
16.3283285;604;1;0;false
19.51753379;604;1;0;false
27.61044778;604;0;1;false
32.09910952;604;1;0;false
15.84981407;605;1;0;false
18.86995943;605;0;0;false
26.40784718;605;0;1;false
31.85503335;605;1;0;false
32.39177512;605;0;1;false
35.52645789;605;0;0;false
40.03937012;605;0;0;true
40.82529703;605;1;1;true
14.75392823;606;1;0;false
18.62665842;606;0;0;false
12.6826651;607;1;0;false
29.16753833;607;0;1;false
29.72200767;607;0;1;false
37.22086746;607;1;0;true
16.98175755;608;0;0;false
20.77083103;608;1;0;false
28.61699293;608;0;0;false
10.14910909;609;0;1;true
11.25857407;609;1;0;true
28.43392055;609;1;0;false
40.60303458;609;1;0;true
14.73301083;610;0;1;false
20.43104519;610;1;0;false
23.29632481;610;0;0;false
29.12166181;610;0;0;false
33.49880823;610;1;0;false
39.89645958;610;0;0;true
40.13915336;610;0;0;true
23.47971735;611;0;0;false
32.34293893;611;1;0;false
12.3920083;612;1;0;false
16.10618179;612;1;0;false
17.35277904;612;0;0;false
28.77038114;612;0;1;false
17.32406273;613;0;1;false
19.33485736;613;0;0;false
21.7698367;613;0;0;false
30.00249436;613;0;1;false
31.82171246;613;1;0;false
10.73025161;614;0;1;true
26.64401453;614;0;1;false
10.13299514;615;0;0;true
19.67697691;615;1;0;false
25.35999592;615;0;1;false
25.94489236;615;0;1;false
27.36013927;615;1;0;false
29.221329;615;0;0;false
33.59635381;615;1;0;false
10.91639387;616;1;1;true
14.21353024;616;0;0;false
18.68015412;616;1;0;false
22.55795123;616;1;0;false
22.67253216;616;1;0;false
25.19464942;616;0;1;false
26.34075309;616;0;1;false
24.40068001;617;0;1;false
28.61588209;617;1;0;false
35.99425193;617;1;0;false
36.41688115;617;0;1;true
12.95338806;618;1;0;false
19.59715925;618;1;0;false
25.55997509;618;1;0;false
31.397011;618;0;0;false
14.5387654;619;1;0;false
17.17241101;619;0;1;false
19.27009666;619;1;0;false
29.41011738;619;1;0;false
30.6764392;619;0;1;false
33.026241;619;1;0;false
10.76887574;620;0;1;true
23.24945961;620;1;0;false
31.29136825;620;1;0;false
32.96223269;620;1;0;false
12.760894;621;1;0;false
20.70163615;621;0;1;false
38.331959;621;1;1;true
17.78965141;622;0;0;false
21.10355506;622;0;0;false
24.81924913;622;0;1;false
12.87486158;623;0;1;false
16.10437911;623;1;0;false
24.88313643;623;1;0;false
27.03692454;623;1;1;true
35.24147804;623;0;0;false
37.24646492;623;1;0;true
12.81056387;624;1;0;false
20.04286363;624;1;0;false
20.26348342;624;0;1;false
37.87181095;624;1;0;true
39.04975563;624;1;0;true
39.95202989;624;1;0;true
26.63552394;625;0;0;false
35.88540086;625;0;0;false
15.59124006;626;1;1;true
24.22060492;626;1;0;false
33.08834946;626;0;1;false
10.30843068;627;1;1;true
11.44301321;627;0;1;true
13.02106687;627;1;0;false
16.29159889;627;0;1;false
21.40997226;627;0;0;false
25.34939177;627;1;1;true
26.5789192;627;1;1;true
27.32735917;627;0;1;false
33.12326437;627;1;1;true
33.61693263;627;0;1;false
37.60020226;627;1;0;true
14.51052928;628;1;0;false
28.21138053;628;1;0;false
24.70849569;629;1;0;false
30.82020246;629;1;0;false
13.2236632;630;0;1;false
15.80463585;630;1;1;true
18.11803678;630;0;1;false
19.20399723;630;0;0;false
26.32060545;630;1;1;true
26.71308588;630;1;1;true
27.50971777;630;0;1;false
29.27171005;630;0;1;false
30.65357517;630;1;1;true
31.21924818;630;0;0;false
13.61200042;631;1;1;true
17.70897059;631;1;1;true
19.94075821;631;1;1;true
22.04687983;631;0;0;false
33.1656748;631;0;0;false
11.46081295;633;1;0;true
20.52264975;633;0;1;false
21.63855818;633;1;0;false
27.51635916;633;1;1;true
40.07817316;633;1;1;true
11.52375773;634;0;1;true
13.29518561;634;1;0;false
33.93296325;634;0;0;false
39.24315417;634;1;1;true
18.85275214;635;0;1;false
36.83309095;635;0;1;true
38.09503595;636;1;1;true
19.42740825;637;1;1;true
20.74661845;637;0;1;false
22.76708739;637;1;0;false
38.06530566;637;1;0;true
11.57284504;638;1;0;true
14.23220463;638;0;1;false
23.17963573;638;0;0;false
26.28091486;638;1;1;true
28.8843529;638;1;1;true
40.75586223;638;0;1;true
31.29404919;639;1;0;false
11.18063829;640;1;0;true
15.62178958;640;0;1;false
28.16650345;640;0;0;false
32.61609096;640;0;0;false
33.79424146;640;1;1;true
26.84185591;641;0;1;false
29.07591471;641;0;1;false
37.41954631;641;0;0;true
17.20599673;642;1;0;false
10.56327222;643;0;0;true
10.89104867;643;1;1;true
21.09514682;643;0;1;false
37.79921044;643;0;0;true
12.30107361;644;0;0;false
14.98541645;644;1;1;true
21.72431268;644;1;1;true
23.35587459;644;0;1;false
25.47156201;644;1;0;false
28.16115446;644;0;1;false
30.23915679;644;0;1;false
20.38758615;645;1;1;true
21.15760074;645;1;1;true
23.67599526;645;1;0;false
24.07612795;645;1;1;true
13.60245619;646;0;1;false
28.7005174;646;0;0;false
15.40661903;647;1;0;false
21.0433089;647;1;1;true
26.44037021;647;1;1;true
35.71099538;647;1;0;false
37.11050599;647;1;0;true
16.39607385;648;1;1;true
16.76368959;648;0;0;false
21.2833426;648;0;1;false
24.08338555;648;0;1;false
30.00650741;648;1;1;true
10.59125003;649;1;1;true
16.33459984;649;0;0;false
37.94221415;649;1;1;true
20.3834138;650;1;1;true
23.14442353;650;0;0;false
26.81951864;650;1;0;false
31.25634391;650;0;1;false
11.09818109;651;1;1;true
16.72963011;651;0;1;false
28.42949179;651;1;1;true
31.99751636;651;1;0;false
12.34234968;652;0;1;false
13.84662486;652;0;0;false
31.12317637;652;0;1;false
36.12266745;652;1;0;true
21.56372907;653;0;1;false
18.77629327;654;0;1;false
35.71695922;654;0;0;false
15.54130057;655;1;1;true
21.0906818;655;0;0;false
29.47189694;655;1;1;true
12.31070052;656;1;1;true
13.14816386;656;0;0;false
16.90907884;656;1;0;false
27.54215769;656;0;0;false
29.23441572;656;1;1;true
14.77987404;657;0;1;false
18.88327745;657;0;1;false
20.24171775;657;1;1;true
29.19356497;657;0;1;false
36.67515213;657;1;1;true
28.46912238;658;1;1;true
29.13090672;658;1;0;false
29.37930979;658;1;0;false
36.15808078;658;1;1;true
39.67452724;658;0;1;true
39.67498723;658;1;0;true
15.80536617;659;0;1;false
27.82805571;659;1;1;true
32.82790954;659;0;1;false
34.97703297;659;1;0;false
38.61261832;659;0;1;true
16.70992941;660;0;1;false
35.32641332;660;0;1;false
20.23354415;661;0;0;false
35.85088911;661;1;0;false
39.21668891;661;0;1;true
10.73325458;662;0;0;true
16.0598746;662;0;1;false
31.8782227;662;0;0;false
35.32412344;662;0;0;false
13.47626095;663;0;1;false
14.66484111;663;1;1;true
31.6621407;663;0;1;false
11.78622899;664;1;0;true
13.36672005;664;0;1;false
16.09221563;664;1;1;true
21.94491162;664;1;0;false
24.6250204;664;1;1;true
32.17441561;664;0;0;false
37.13724789;664;0;1;true
20.30535829;665;1;0;false
21.68151441;665;0;1;false
32.61293125;665;1;1;true
25.97008188;666;1;0;false
14.69262582;667;1;1;true
25.03773112;667;1;0;false
26.43487728;667;0;1;false
28.87714735;667;1;0;false
32.42884404;667;1;1;true
38.15857664;667;0;0;true
18.09977049;668;0;1;false
19.89604538;668;0;0;false
21.45625028;668;0;0;false
28.80522133;668;0;1;false
31.2649919;668;0;0;false
10.40004367;669;0;0;true
15.84030911;669;1;0;false
16.37550553;669;0;1;false
19.00762708;669;0;1;false
28.72991109;670;1;0;false
32.0918456;670;1;1;true
38.60389015;670;0;0;true
11.14266551;671;0;0;true
13.59827506;671;0;0;false
16.46445926;671;0;0;false
40.50652096;671;0;1;true
24.49294936;672;0;1;false
29.00914964;672;1;0;false
34.52662306;672;1;0;false
38.26345611;672;1;1;true
38.87982398;672;0;1;true
10.18470948;673;0;1;true
17.47362924;673;1;0;false
24.06198963;673;0;1;false
25.00719875;673;0;1;false
17.23811089;674;1;0;false
21.92559664;674;0;1;false
30.25383561;674;1;1;true
31.35074724;674;1;1;true
32.0785846;674;0;0;false
12.55714345;675;1;1;true
23.94179376;675;0;0;false
11.1026136;676;0;1;true
28.16417824;676;0;1;false
39.24169428;676;1;1;true
11.32485992;677;0;0;true
21.34970875;677;1;0;false
22.13944074;677;1;0;false
24.36933709;677;1;0;false
36.63436894;677;0;0;true
37.94920248;677;0;1;true
20.02966087;678;0;0;false
38.08909123;678;0;1;true
39.59300001;678;0;1;true
40.7530455;678;1;1;true
24.96959321;679;0;0;false
40.37874044;679;0;0;true
20.03207498;680;0;1;false
21.15406077;680;0;0;false
11.11824218;681;1;1;true
16.39302615;681;1;1;true
38.59873099;681;0;1;true
11.13062402;682;1;0;true
